56,58,0.079545455
56,172,0.022727273
56,22,0.067264574
56,23,0.046296296
56,84,0.182825485
56,59,0.027777778
56,26,0.131355932
56,6,0.100864553
56,86,0.062111801
56,40,0.054298643
56,164,0.113445378
56,104,0.007692308
56,166,0.040816327
56,89,0.122529644
56,33,0.007692308
56,90,0.035928144
56,61,0.064814815
56,133,0.067567568
56,91,0.028776978
56,88,0.029411765
56,92,0.162601626
56,173,0.007407407
56,93,0.098039216
56,94,0.014492754
56,49,0.018867925
56,180,0.007692308
56,25,0.064393939
56,60,0.087962963
56,174,0.007633588
56,35,0.056994819
56,136,0.034722222
56,97,0.1
56,41,0.057692308
56,98,0.065693431
56,157,0.152466368
56,99,0.097938144
100,108,0.025641026
100,37,0.009756098
100,5,0.04040404
100,52,0.035714286
100,46,0.017241379
100,158,0.008403361
100,144,0.038461538
100,165,0.062937063
100,140,0.072
100,101,0.039370079
100,45,0.039370079
100,126,0.065217391
100,102,0.114864865
100,69,0.053763441
100,167,0.051724138
23,2,0.253807107
23,135,0.010204082
23,73,0.018867925
23,7,0.174863388
23,9,0.104477612
23,74,0.171428571
23,10,0.206185567
23,11,0.00913242
23,12,0.017777778
23,14,0.00877193
23,15,0.252631579
23,77,0.053435115
23,153,0.054054054
23,17,0.03030303
23,64,0.167741935
23,54,0.056451613
23,55,0.153005464
23,181,0.010416667
23,82,0.01369863
23,83,0.036697248
23,58,0.096069869
23,172,0.02020202
23,22,0.146067416
23,25,0.253807107
23,48,0.015789474
23,26,0.021929825
23,6,0.204152249
23,86,0.078740157
23,87,0.019455253
23,164,0.079439252
23,166,0.253456221
23,89,0.020408163
23,59,0.008849558
23,61,0.159763314
23,133,0.127777778
23,35,0.096774194
23,92,0.016129032
23,137,0.020833333
23,94,0.029126214
23,49,0.045977011
23,95,0.02020202
23,136,0.055045872
23,60,0.116666667
23,156,0.010309278
23,40,0.16374269
23,97,0.04784689
23,41,0.081395349
23,143,0.01010101
23,157,0.01826484
24,37,0.049019608
24,5,0.070351759
24,52,0.027027027
24,158,0.016
24,165,0.074324324
24,144,0.095238095
24,140,0.052238806
24,101,0.045112782
24,167,0.075
24,125,0.028571429
24,16,0.006410256
24,45,0.112
24,126,0.141304348
24,102,0.102564103
24,69,0.029411765
24,46,0.03125
25,2,0.274261603
25,4,0.006622517
25,73,0.01242236
25,7,0.221719457
25,9,0.12145749
25,74,0.135371179
25,10,0.337962963
25,11,0.014705882
25,12,0.04029304
25,14,0.036585366
25,76,0.009708738
25,15,0.290748899
25,77,0.054644809
25,153,0.082251082
25,17,0.026143791
25,64,0.174129353
25,141,0.005347594
25,54,0.039106145
25,139,0.006578947
25,55,0.1875
25,181,0.006622517
25,175,0.013157895
25,171,0.006535948
25,82,0.022140221
25,83,0.063291139
25,58,0.163498099
25,22,0.193548387
25,84,0.011286682
25,48,0.012244898
25,26,0.024911032
25,6,0.291666667
25,86,0.043478261
25,87,0.029220779
25,29,0.006622517
25,164,0.144
25,166,0.318548387
25,89,0.033898305
25,155,0.006622517
25,60,0.122807018
25,61,0.224390244
25,133,0.136563877
25,35,0.14213198
25,92,0.030201342
25,137,0.006578947
25,94,0.025477707
25,49,0.048672566
25,95,0.019607843
25,136,0.03030303
25,80,0.006493506
25,40,0.149321267
25,97,0.049808429
25,41,0.142180095
25,143,0.006493506
25,157,0.02962963
62,48,0.071428571
62,30,0.125
62,49,0.08045977
62,35,0.012345679
62,106,0.058823529
62,54,0.023809524
26,2,0.021276596
26,73,0.020547945
26,7,0.015873016
26,9,0.043650794
26,74,0.033613445
26,10,0.029962547
26,11,0.159292035
26,12,0.179039301
26,14,0.006451613
26,76,0.246861925
26,15,0.033333333
26,77,0.022857143
26,153,0.097674419
26,87,0.21686747
26,78,0.020689655
26,79,0.017241379
26,141,0.094339623
26,54,0.005847953
26,64,0.037383178
26,55,0.016129032
26,136,0.006451613
26,82,0.179372197
26,83,0.006535948
26,58,0.061818182
26,172,0.007092199
26,22,0.047008547
26,59,0.019736842
26,6,0.031830239
26,86,0.034883721
26,142,0.007246377
26,164,0.0625
26,104,0.00729927
26,166,0.046822742
26,89,0.168674699
26,168,0.00729927
26,90,0.040462428
26,61,0.012820513
26,133,0.042735043
26,91,0.041666667
26,88,0.027972028
26,134,0.007246377
26,137,0.007246377
26,173,0.007042254
26,93,0.105263158
26,94,0.013793103
26,49,0.004504505
26,84,0.24
26,171,0.007194245
26,60,0.061403509
26,174,0.007246377
26,35,0.034313725
26,92,0.172
26,143,0.007142857
26,40,0.038961039
26,97,0.140350877
26,41,0.03652968
26,98,0.033783784
26,157,0.173333333
26,155,0.00729927
26,99,0.083743842
69,5,0.10460251
69,52,0.292993631
69,109,0.05
69,67,0.052083333
69,165,0.135135135
69,13,0.018691589
69,101,0.144578313
69,16,0.009708738
69,45,0.151515152
69,20,0.005882353
69,21,0.035714286
69,167,0.161290323
69,108,0.042553191
69,158,0.028901734
69,144,0.152777778
69,140,0.149700599
69,34,0.005747126
69,119,0.038461538
69,145,0.022988506
69,126,0.106382979
69,37,0.086065574
69,102,0.143589744
69,46,0.054054054
167,5,0.190082645
167,52,0.146464646
167,165,0.3
167,13,0.064
167,101,0.215909091
167,16,0.026548673
167,45,0.281437126
167,20,0.010362694
167,21,0.018348624
167,149,0.009345794
167,108,0.016666667
167,31,0.009803922
167,158,0.057591623
167,144,0.225806452
167,140,0.24137931
167,34,0.005050505
167,125,0.027777778
167,145,0.008928571
167,126,0.232876712
167,37,0.12890625
167,102,0.286458333
167,46,0.093023256
90,73,0.018518519
90,9,0.036809816
90,74,0.006622517
90,11,0.070063694
90,12,0.106918239
90,98,0.017241379
90,77,0.011904762
90,153,0.051851852
90,80,0.044444444
90,78,0.018867925
90,79,0.537037037
90,141,0.025641026
90,59,0.016666667
90,82,0.083333333
90,55,0.006369427
90,35,0.03539823
90,58,0.015384615
90,22,0.034246575
90,84,0.075949367
90,6,0.013745704
90,86,0.024390244
90,87,0.055555556
90,142,0.022727273
90,164,0.022988506
90,89,0.070652174
90,60,0.01369863
90,133,0.020408163
90,91,0.037037037
90,88,0.104166667
90,134,0.022727273
90,173,0.020833333
90,93,0.087301587
90,136,0.016393443
90,92,0.069892473
90,97,0.070967742
90,76,0.079365079
90,157,0.036585366
90,99,0.105263158
140,5,0.229508197
140,52,0.171568627
140,165,0.236180905
140,13,0.028368794
140,101,0.164948454
140,16,0.038297872
140,45,0.269662921
140,21,0.025
140,38,0.01754386
140,108,0.05511811
140,158,0.038834951
140,144,0.355704698
140,34,0.004761905
140,125,0.025
140,145,0.033057851
140,126,0.156626506
140,37,0.148854962
140,102,0.295
140,46,0.133333333
133,2,0.172727273
133,73,0.025862069
133,7,0.102439024
133,9,0.176767677
133,74,0.125
133,10,0.113636364
133,11,0.031111111
133,12,0.043478261
133,14,0.016129032
133,76,0.030769231
133,15,0.142201835
133,77,0.087591241
133,179,0.009345794
133,153,0.095744681
133,17,0.008928571
133,78,0.017241379
133,79,0.027972028
133,141,0.021276596
133,54,0.021582734
133,64,0.122807018
133,55,0.180851064
133,164,0.115207373
133,136,0.076923077
133,82,0.040178571
133,83,0.050847458
133,58,0.154185022
133,172,0.018181818
133,22,0.102564103
133,48,0.004926108
133,6,0.161812298
133,86,0.080291971
133,87,0.062256809
133,59,0.068376068
133,104,0.009345794
133,166,0.184100418
133,89,0.078512397
133,61,0.095238095
133,35,0.124223602
133,88,0.017391304
133,134,0.009259259
133,173,0.018018018
133,93,0.041450777
133,94,0.00862069
133,49,0.078212291
133,95,0.009009009
133,84,0.041237113
133,80,0.009090909
133,60,0.13368984
133,92,0.060483871
133,143,0.009090909
133,40,0.135135135
133,97,0.090047393
133,41,0.076502732
133,98,0.008196721
133,157,0.049327354
133,99,0.016042781
34,28,0.010309278
34,102,0.016806723
34,5,0.025362319
34,13,0.024
34,52,0.01369863
34,32,0.019230769
34,46,0.014925373
34,158,0.208588957
34,144,0.010928962
34,165,0.013274336
34,20,0.681415929
34,101,0.014563107
34,178,0.01
34,16,0.409937888
34,45,0.009661836
34,126,0.005747126
34,37,0.063670412
35,2,0.09223301
35,73,0.023809524
35,7,0.135294118
35,9,0.104972376
35,74,0.115853659
35,10,0.087179487
35,11,0.025773196
35,12,0.004854369
35,14,0.04494382
35,76,0.026200873
35,15,0.102040816
35,77,0.104761905
35,179,0.013513514
35,153,0.108974359
35,17,0.012658228
35,64,0.143884892
35,79,0.04587156
35,141,0.009090909
35,59,0.057471264
35,55,0.073863636
35,136,0.056818182
35,82,0.03626943
35,83,0.058139535
35,58,0.12254902
35,172,0.012820513
35,22,0.166666667
35,6,0.172661871
35,87,0.048034934
35,164,0.161111111
35,166,0.157407407
35,89,0.04109589
35,33,0.013513514
35,61,0.094339623
35,143,0.012987013
35,92,0.040723982
35,93,0.012048193
35,49,0.066666667
35,95,0.012820513
35,84,0.022038567
35,60,0.140127389
35,48,0.005882353
35,40,0.149350649
35,97,0.04787234
35,41,0.123287671
35,157,0.046875
35,134,0.013333333
119,52,0.024
119,109,0.111111111
119,67,0.130434783
125,108,0.035714286
125,37,0.031578947
125,5,0.037234043
125,52,0.015151515
125,46,0.043478261
125,144,0.043010753
125,165,0.044444444
125,101,0.016806723
125,45,0.034188034
125,126,0.06097561
125,102,0.01986755
145,102,0.026315789
145,5,0.031413613
145,52,0.014925373
145,144,0.010204082
145,165,0.014184397
145,101,0.051282051
145,45,0.033613445
145,126,0.022988506
145,37,0.010204082
126,5,0.183856502
126,52,0.109289617
126,165,0.173184358
126,13,0.028301887
126,101,0.137724551
126,16,0.004830918
126,45,0.225806452
126,20,0.01183432
126,21,0.011627907
126,108,0.053763441
126,158,0.040935673
126,144,0.23880597
126,37,0.108786611
126,102,0.225274725
126,46,0.103773585
37,5,0.295138889
37,52,0.159851301
37,165,0.181481481
37,13,0.048076923
37,101,0.136882129
37,16,0.120141343
37,45,0.16796875
37,20,0.056603774
37,21,0.037037037
37,149,0.005208333
37,108,0.07253886
37,158,0.157258065
37,144,0.12704918
37,43,0.005319149
37,102,0.136986301
37,46,0.09178744
40,2,0.094827586
40,73,0.00877193
40,7,0.162303665
40,9,0.186528497
40,74,0.204545455
40,10,0.175609756
40,11,0.017857143
40,12,0.012875536
40,14,0.079646018
40,76,0.003802281
40,15,0.144859813
40,77,0.098484848
40,179,0.009708738
40,153,0.097826087
40,87,0.018939394
40,64,0.182389937
40,171,0.019230769
40,54,0.095238095
40,139,0.009615385
40,55,0.141361257
40,136,0.042735043
40,82,0.017777778
40,83,0.081081081
40,58,0.188940092
40,172,0.018867925
40,176,0.019047619
40,48,0.015228426
40,6,0.232638889
40,86,0.043478261
40,164,0.19
40,166,0.202586207
40,89,0.04048583
40,155,0.009708738
40,59,0.008333333
40,61,0.16
40,22,0.17877095
40,94,0.036697248
40,49,0.08
40,95,0.028571429
40,84,0.007556675
40,60,0.142857143
40,92,0.023715415
40,97,0.056074766
40,41,0.162650602
40,143,0.009433962
40,157,0.031390135
97,2,0.037878788
97,3,0.008130081
97,135,0.008
97,73,0.015037594
97,7,0.047619048
97,9,0.106666667
97,74,0.059360731
97,10,0.015564202
97,11,0.117117117
97,12,0.11790393
97,76,0.154471545
97,15,0.04743083
97,77,0.018518519
97,179,0.008130081
97,153,0.072463768
97,80,0.016
97,78,0.030769231
97,79,0.065359477
97,141,0.081081081
97,54,0.032679739
97,64,0.034825871
97,55,0.0625
97,164,0.12173913
97,136,0.028985507
97,82,0.092105263
97,83,0.007194245
97,58,0.107569721
97,172,0.007874016
97,22,0.05
97,59,0.02173913
97,6,0.059322034
97,86,0.044585987
97,87,0.137795276
97,142,0.016260163
97,88,0.031007752
97,166,0.075539568
97,89,0.331730769
97,168,0.008130081
97,61,0.01826484
97,91,0.007407407
97,92,0.148148148
97,137,0.008064516
97,173,0.015748031
97,93,0.090452261
97,94,0.015267176
97,49,0.024509804
97,84,0.183098592
97,171,0.008
97,60,0.065420561
97,48,0.009174312
97,174,0.008064516
97,143,0.007936508
97,41,0.03902439
97,98,0.053030303
97,157,0.126126126
97,99,0.107526882
41,2,0.085585586
41,73,0.00990099
41,7,0.222222222
41,9,0.119170984
41,74,0.16374269
41,10,0.134328358
41,11,0.004672897
41,12,0.01826484
41,14,0.058252427
41,76,0.004
41,15,0.131707317
41,77,0.081967213
41,179,0.011111111
41,153,0.098837209
41,17,0.043478261
41,64,0.19047619
41,80,0.010752688
41,54,0.059322034
41,139,0.010989011
41,55,0.090425532
41,95,0.043956044
41,175,0.021978022
41,136,0.058252427
41,82,0.018867925
41,83,0.019047619
41,58,0.134259259
41,22,0.214723926
41,6,0.195804196
41,86,0.03968254
41,87,0.015873016
41,29,0.011111111
41,164,0.108374384
41,166,0.171806167
41,89,0.042735043
41,155,0.011111111
41,60,0.101694915
41,61,0.137724551
41,92,0.025
41,94,0.01010101
41,49,0.066666667
41,180,0.011111111
41,84,0.002590674
41,143,0.010752688
41,157,0.018779343
173,73,0.058823529
173,9,0.023255814
173,11,0.015503876
173,12,0.01459854
173,98,0.047619048
173,77,0.021276596
173,153,0.009615385
173,87,0.011764706
173,78,0.0625
173,141,0.023809524
173,82,0.015384615
173,55,0.008333333
173,172,0.1
173,84,0.016778523
173,86,0.044444444
173,164,0.007142857
173,89,0.012658228
173,92,0.00621118
173,93,0.01010101
173,60,0.009090909
173,76,0.012121212
173,157,0.031007752
173,99,0.022988506
102,5,0.212454212
102,52,0.163793103
102,165,0.259090909
102,13,0.029239766
102,101,0.20657277
102,16,0.029962547
102,45,0.241545894
102,20,0.017094017
102,21,0.013157895
102,149,0.013422819
102,108,0.018518519
102,158,0.038135593
102,144,0.232804233
102,38,0.006849315
102,46,0.101796407
157,2,0.010909091
157,3,0.007874016
157,77,0.018072289
157,73,0.02962963
157,7,0.020746888
157,9,0.058577406
157,74,0.044247788
157,10,0.019230769
157,11,0.177570093
157,12,0.130434783
157,76,0.190082645
157,15,0.01509434
157,153,0.13
157,87,0.279475983
157,78,0.029850746
157,79,0.063694268
157,141,0.051282051
157,59,0.035714286
157,64,0.019230769
157,55,0.016806723
157,98,0.028776978
157,164,0.11965812
157,82,0.310880829
157,83,0.006993007
157,58,0.068181818
157,172,0.015384615
157,22,0.035242291
157,6,0.032697548
157,86,0.043478261
157,88,0.02238806
157,104,0.007874016
157,166,0.055749129
157,89,0.195744681
157,61,0.01793722
157,91,0.02189781
157,134,0.0078125
157,93,0.188172043
157,49,0.009478673
157,84,0.218390805
157,60,0.040358744
157,92,0.292237443
157,143,0.007692308
157,99,0.147540984
124,109,0.074074074
124,67,0.086956522
46,5,0.108374384
46,52,0.086092715
46,165,0.06875
46,13,0.060606061
46,101,0.063380282
46,16,0.011976048
46,45,0.118518519
46,20,0.015384615
46,21,0.043478261
46,108,0.113207547
46,158,0.037313433
46,144,0.133928571
46,44,0.025
2,73,0.01242236
2,7,0.14893617
2,9,0.108
2,74,0.135371179
2,10,0.273127753
2,11,0.003636364
2,12,0.014285714
2,14,0.036585366
2,15,0.25751073
2,77,0.048913043
2,179,0.006622517
2,153,0.082251082
2,17,0.012903226
2,64,0.151219512
2,80,0.013071895
2,54,0.04494382
2,55,0.254716981
2,171,0.006535948
2,82,0.018382353
2,83,0.043478261
2,58,0.120879121
2,172,0.006451613
2,22,0.11637931
2,48,0.008130081
2,6,0.217522659
2,86,0.066666667
2,87,0.012779553
2,164,0.091603053
2,166,0.238636364
2,89,0.033898305
2,33,0.006622517
2,59,0.036809816
2,61,0.172897196
2,92,0.019933555
2,137,0.006578947
2,94,0.032051282
2,49,0.058035714
2,95,0.012987013
2,136,0.036585366
2,60,0.132743363
2,174,0.006578947
2,143,0.006493506
135,86,0.023255814
135,9,0.0078125
135,6,0.003937008
135,89,0.006410256
135,74,0.009009009
135,10,0.007142857
135,49,0.011363636
135,60,0.009345794
135,164,0.014705882
135,14,0.047619048
135,156,0.25
135,22,0.018348624
135,58,0.006369427
135,64,0.011494253
135,54,0.085714286
73,6,0.019305019
73,7,0.0234375
73,9,0.022222222
73,74,0.016806723
73,10,0.013513514
73,11,0.030075188
73,14,0.033333333
73,76,0.017647059
73,15,0.013157895
73,77,0.038461538
73,153,0.018348624
73,87,0.028901734
73,78,0.045454545
73,79,0.019607843
73,141,0.020833333
73,59,0.034482759
73,64,0.021052632
73,55,0.007936508
73,82,0.029850746
73,83,0.035714286
73,58,0.012121212
73,172,0.133333333
73,22,0.034482759
73,86,0.019230769
73,164,0.027972028
73,166,0.010752688
73,89,0.012195122
73,61,0.027522936
73,91,0.041666667
73,92,0.018181818
73,93,0.04950495
73,84,0.013114754
73,60,0.017391304
73,143,0.066666667
73,99,0.055555556
7,9,0.123853211
7,74,0.175257732
7,10,0.195348837
7,11,0.012448133
7,12,0.024390244
7,14,0.045454545
7,15,0.186363636
7,77,0.073333333
7,153,0.063414634
7,17,0.033057851
7,64,0.133333333
7,80,0.008196721
7,54,0.047619048
7,55,0.141463415
7,175,0.016666667
7,136,0.045454545
7,82,0.020833333
7,83,0.070866142
7,58,0.141666667
7,172,0.008130081
7,22,0.135
7,48,0.004651163
7,6,0.253378378
7,86,0.032258065
7,87,0.014234875
7,29,0.008403361
7,164,0.109170306
7,166,0.22406639
7,89,0.014869888
7,60,0.142857143
7,61,0.230337079
7,92,0.018518519
7,94,0.0078125
7,49,0.062176166
7,84,0.002409639
7,171,0.008264463
7,143,0.008196721
9,74,0.180904523
9,10,0.109243697
9,11,0.041493776
9,12,0.052845528
9,14,0.050724638
9,76,0.039855072
9,15,0.140425532
9,77,0.070063694
9,179,0.007936508
9,153,0.071428571
9,17,0.007633588
9,78,0.007352941
9,79,0.0375
9,141,0.051612903
9,54,0.073333333
9,64,0.116402116
9,55,0.153110048
9,164,0.175675676
9,136,0.043165468
9,82,0.06779661
9,83,0.051470588
9,58,0.216450216
9,172,0.007692308
9,22,0.181818182
9,48,0.004504505
9,6,0.203821656
9,86,0.050314465
9,87,0.061818182
9,59,0.014084507
9,166,0.184313725
9,89,0.081081081
9,155,0.007936508
9,61,0.13
9,91,0.007246377
9,92,0.060150376
9,93,0.009174312
9,94,0.046153846
9,49,0.076142132
9,84,0.041871921
9,80,0.007751938
9,171,0.023809524
9,60,0.16080402
9,174,0.007874016
9,143,0.007751938
9,99,0.050251256
104,86,0.024390244
104,60,0.00952381
104,153,0.01010101
104,87,0.006024096
104,89,0.006493506
104,164,0.007407407
104,11,0.008
104,12,0.007518797
104,82,0.007936508
104,76,0.00621118
104,92,0.006410256
104,22,0.009259259
104,93,0.010638298
104,84,0.003367003
104,141,0.027027027
104,59,0.055555556
33,61,0.01
33,164,0.007407407
33,60,0.00952381
11,3,0.008
11,4,0.008
11,10,0.003816794
11,92,0.195744681
11,12,0.167420814
11,76,0.211864407
11,15,0.019083969
11,77,0.030864198
11,179,0.008
11,153,0.066666667
11,80,0.0078125
11,78,0.022556391
11,79,0.057692308
11,141,0.087248322
11,54,0.006289308
11,64,0.014492754
11,55,0.012658228
11,98,0.068181818
11,164,0.069958848
11,82,0.195238095
11,83,0.007092199
11,58,0.037037037
11,172,0.015625
11,22,0.017467249
11,59,0.04379562
11,6,0.030054645
11,86,0.057324841
11,87,0.2125
11,142,0.007936508
11,88,0.015037594
11,74,0.026315789
11,166,0.027303754
11,89,0.13877551
11,61,0.004464286
11,91,0.045454545
11,99,0.106382979
11,93,0.196721311
11,94,0.007462687
11,49,0.004761905
11,84,0.294478528
11,60,0.050228311
11,143,0.0078125
11,134,0.007936508
12,3,0.007518797
12,6,0.02393617
12,10,0.014981273
12,76,0.204918033
12,15,0.026119403
12,77,0.005747126
12,153,0.094339623
12,17,0.007246377
12,78,0.014084507
12,79,0.108974359
12,141,0.08974359
12,59,0.013422819
12,64,0.013953488
12,55,0.016393443
12,98,0.013605442
12,164,0.067729084
12,136,0.006622517
12,82,0.161434978
12,58,0.043478261
12,22,0.012605042
12,86,0.054545455
12,87,0.19123506
12,142,0.007462687
12,88,0.028776978
12,74,0.025423729
12,166,0.036912752
12,89,0.116731518
12,168,0.007518797
12,61,0.021929825
12,91,0.013888889
12,134,0.007462687
12,93,0.170103093
12,84,0.221590909
12,80,0.02238806
12,60,0.0625
12,92,0.18442623
12,99,0.08
13,5,0.068965517
13,31,0.032258065
13,101,0.036231884
13,52,0.046979866
13,158,0.03968254
13,144,0.034782609
13,165,0.058441558
13,20,0.033333333
13,16,0.038709677
13,45,0.051470588
110,109,0.074074074
110,67,0.041666667
14,74,0.007874016
14,10,0.039735099
14,15,0.018987342
14,77,0.033898305
14,153,0.035087719
14,64,0.050505051
14,54,0.038461538
14,55,0.030769231
14,83,0.058823529
14,58,0.035714286
14,176,0.045454545
14,6,0.050387597
14,86,0.016949153
14,164,0.047619048
14,166,0.042780749
14,22,0.058333333
14,60,0.033333333
14,61,0.0625
14,139,0.05
14,136,0.027027027
14,143,0.045454545
76,3,0.00621118
76,77,0.020100503
76,10,0.003355705
76,98,0.05988024
76,153,0.130434783
76,87,0.287401575
76,78,0.023809524
76,79,0.057894737
76,141,0.112359551
76,59,0.028735632
76,55,0.010989011
76,164,0.04964539
76,136,0.005586592
76,82,0.237068966
76,58,0.046357616
76,172,0.012195122
76,22,0.01509434
76,6,0.00486618
76,86,0.025380711
76,88,0.017857143
76,74,0.011235955
76,166,0.024316109
76,89,0.206896552
76,91,0.048192771
76,134,0.00617284
76,93,0.164383562
76,84,0.359050445
76,60,0.0390625
76,92,0.243137255
76,143,0.006097561
76,99,0.119266055
130,48,0.030927835
130,49,0.022988506
77,74,0.04137931
77,10,0.046511628
77,15,0.082352941
77,153,0.044444444
77,17,0.021276596
77,78,0.039215686
77,141,0.025974026
77,54,0.040540541
77,64,0.067226891
77,55,0.046666667
77,180,0.023809524
77,98,0.01754386
77,136,0.070175439
77,82,0.018181818
77,83,0.017241379
77,58,0.08839779
77,172,0.044444444
77,22,0.102941176
77,59,0.052631579
77,6,0.076923077
77,86,0.077922078
77,87,0.019607843
77,164,0.053571429
77,166,0.073891626
77,89,0.020833333
77,61,0.067669173
77,92,0.025906736
77,93,0.007407407
77,94,0.06122449
77,49,0.049180328
77,95,0.068181818
77,84,0.01497006
77,171,0.046511628
77,60,0.05
77,143,0.022222222
77,99,0.024590164
16,5,0.019354839
16,52,0.015936255
16,178,0.007518797
16,165,0.031496063
16,101,0.021097046
16,45,0.052173913
16,20,0.36809816
16,28,0.007692308
16,32,0.037313433
16,158,0.263736264
16,144,0.023474178
16,44,0.007633588
16,43,0.015384615
106,48,0.080808081
106,49,0.090909091
45,5,0.231404959
45,52,0.144927536
45,165,0.226130653
45,101,0.154639175
45,20,0.004901961
45,21,0.016806723
45,149,0.008547009
45,108,0.056
45,158,0.034146341
45,144,0.27388535
175,6,0.011904762
175,166,0.011299435
175,22,0.018348624
86,10,0.052941176
86,15,0.051724138
86,153,0.052631579
86,87,0.035
86,78,0.019607843
86,79,0.038461538
86,141,0.054054054
86,54,0.101449275
86,64,0.05
86,55,0.075862069
86,180,0.024390244
86,98,0.017857143
86,164,0.053892216
86,171,0.073170732
86,82,0.018292683
86,83,0.01754386
86,58,0.071038251
86,22,0.064285714
86,48,0.014705882
86,6,0.053956835
86,59,0.072727273
86,74,0.048951049
86,166,0.043269231
86,89,0.077348066
86,61,0.02173913
86,88,0.040816327
86,92,0.04787234
86,137,0.048780488
86,93,0.071428571
86,94,0.133333333
86,49,0.032520325
86,181,0.024390244
86,84,0.027355623
86,60,0.106060606
86,156,0.023809524
86,99,0.042016807
108,5,0.072916667
108,52,0.066176471
108,158,0.008403361
108,144,0.038461538
108,165,0.048275862
108,113,0.05
108,101,0.03125
108,21,0.208333333
164,15,0.135245902
164,153,0.068493151
164,80,0.01459854
164,64,0.111111111
